movieId,userId,gender,age,occupation,rating,title,genres,poster_path
2389,1329,M,18,14,3,Psycho (1998),Crime|Horror|Thriller,https://image.tmdb.org/t/p/w500/RZepOBpoAHnxopKaDaZJAErLHp.jpg
2539,1329,M,18,14,4,Analyze This (1999),Comedy,https://image.tmdb.org/t/p/w500/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg
12,1329,M,18,14,3,Dracula,Dead and Loving It (1995),https://image.tmdb.org/t/p/w500/ueVSPt7vAba0XScHWTDWS5tNxYX.jpg
366,1329,M,18,14,3,Wes Craven's New Nightmare (1994),Horror,https://image.tmdb.org/t/p/w500/eN3UZUYapJ2CJCD9dN0LUZLouKa.jpg
2797,1329,M,18,14,2,Big (1988),Comedy|Fantasy,https://image.tmdb.org/t/p/w500/9VFYDWYnAhXAgyqgs94lwNmMBbk.jpg
1220,1329,M,18,14,5,"Blues Brothers, The (1980)",Action|Comedy|Musical,https://image.tmdb.org/t/p/w500/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg
2974,1329,M,18,14,1,Bats (1999),Horror|Thriller,https://image.tmdb.org/t/p/w500/hvsizH7uANkElYyWWIpFEclJlc0.jpg
1097,1329,M,18,14,3,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg
3265,1330,M,56,1,4,Hard-Boiled (Lashou shentan) (1992),Action|Crime,Poster not found
1233,1330,M,56,1,3,"Boat, The (Das Boot) (1981)",Action|Drama|War,https://image.tmdb.org/t/p/w500/hNfAYNCMRthp9iruF5Q6S1z4bVA.jpg
1293,1331,M,45,0,3,Gandhi (1982),Drama,https://image.tmdb.org/t/p/w500/rOXftt7SluxskrFrvU7qFJa5zeN.jpg
1682,1331,M,45,0,4,"Truman Show, The (1998)",Drama,https://image.tmdb.org/t/p/w500/vuza0WqY239yBXOadKlGwJsZJFE.jpg
1704,1331,M,45,0,3,Good Will Hunting (1997),Drama,https://image.tmdb.org/t/p/w500/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg
1219,1331,M,45,0,5,Psycho (1960),Horror|Thriller,https://image.tmdb.org/t/p/w500/RZepOBpoAHnxopKaDaZJAErLHp.jpg
1078,1331,M,45,0,5,Bananas (1971),Comedy|War,https://image.tmdb.org/t/p/w500/dMrFVL8SyX2ou5ijDf0zqbWl4KI.jpg
1500,1332,M,25,7,4,Grosse Pointe Blank (1997),Comedy|Crime,https://image.tmdb.org/t/p/w500/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg
2076,1333,M,25,17,4,Blue Velvet (1986),Drama|Mystery,https://image.tmdb.org/t/p/w500/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg
3033,1333,M,25,17,2,Spaceballs (1987),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/cIbr9JRJX4jENulVETd4cAofTAA.jpg
903,1333,M,25,17,5,Vertigo (1958),Mystery|Thriller,https://image.tmdb.org/t/p/w500/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg
1291,1333,M,25,17,3,Indiana Jones and the Last Crusade (1989),Action|Adventure,https://image.tmdb.org/t/p/w500/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg
780,1333,M,25,17,1,Independence Day (ID4) (1996),Action|Sci-Fi|War,Poster not found
2407,1333,M,25,17,3,Cocoon (1985),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/wqNNm36j3nkucAucHEGAW5pNZcd.jpg
940,1333,M,25,17,5,"Adventures of Robin Hood, The (1938)",Action|Adventure,https://image.tmdb.org/t/p/w500/c7LX3GMf9uXQTgVm3uxpm7E6Woc.jpg
969,1333,M,25,17,5,"African Queen, The (1951)",Action|Adventure|Romance|War,https://image.tmdb.org/t/p/w500/2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg
2615,1333,M,25,17,2,My Science Project (1985),Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/cYdJkEe7YLHhGl7XgVByH7yeoye.jpg
3418,1333,M,25,17,4,Thelma & Louise (1991),Action|Drama,https://image.tmdb.org/t/p/w500/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg
1673,1333,M,25,17,5,Boogie Nights (1997),Drama,https://image.tmdb.org/t/p/w500/wnE24UPCPQsQnbBOu4zVE2qaDNm.jpg
223,1333,M,25,17,5,Clerks (1994),Comedy,https://image.tmdb.org/t/p/w500/9IiSgiq4h4siTIS9H3o4nZ3h5L9.jpg
2662,1333,M,25,17,3,"War of the Worlds, The (1953)",Action|Sci-Fi|War,https://image.tmdb.org/t/p/w500/6Biy7R9LfumYshur3YKhpj56MpB.jpg
471,1333,M,25,17,5,"Hudsucker Proxy, The (1994)",Comedy|Romance,https://image.tmdb.org/t/p/w500/yWKm4yzRU4hokkbYCJ34vwVwb9R.jpg
1301,1333,M,25,17,4,Forbidden Planet (1956),Sci-Fi,https://image.tmdb.org/t/p/w500/aq0OQfRS7hDDI8vyD0ICbH9eguC.jpg
1320,1333,M,25,17,1,Alien� (1992),Action|Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/b33nnKl1GSFbao4l3fZDDqsMx0F.jpg
653,1333,M,25,17,3,Dragonheart (1996),Action|Adventure|Fantasy,https://image.tmdb.org/t/p/w500/qs6gz6atyQcAvqC6qZaslOjliUG.jpg
3871,1333,M,25,17,4,Shane (1953),Drama|Western,https://image.tmdb.org/t/p/w500/svr5ADpjXTCOQv8hmuJnB7I14Qv.jpg
2140,1333,M,25,17,2,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500/q6UYtxTxpN68PCzjQ86cVX8t8CL.jpg
1377,1333,M,25,17,4,Batman Returns (1992),Action|Adventure|Comedy|Crime,https://image.tmdb.org/t/p/w500/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg
1722,1333,M,25,17,3,Tomorrow Never Dies (1997),Action|Romance|Thriller,https://image.tmdb.org/t/p/w500/gZm002w7q9yLOkltxT76TWGfdZX.jpg
1584,1333,M,25,17,4,Contact (1997),Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/a3SFfTwR7j2WHsBTEoYmkxHrkDB.jpg
3362,1333,M,25,17,5,Dog Day Afternoon (1975),Comedy|Crime|Drama,https://image.tmdb.org/t/p/w500/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg
1909,1333,M,25,17,4,X-Files,"Fight the Future, The (1998)",https://image.tmdb.org/t/p/w500/jBPHoPIXqlmOfpfcuFdOUBqnnfN.jpg
164,1333,M,25,17,2,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,https://image.tmdb.org/t/p/w500/5lcJhwKGavLbPva17QkTBhLfqEk.jpg
169,1333,M,25,17,1,Free Willy 2,The Adventure Home (1995),https://image.tmdb.org/t/p/w500/9iBgd9gi9ztWiVcYSG6zl8wDFBN.jpg
1783,1333,M,25,17,2,Palmetto (1998),Film-Noir|Mystery|Thriller,https://image.tmdb.org/t/p/w500/3R8At5ll1ZyCJT7FWbLmCjVqFlp.jpg
1954,1333,M,25,17,5,Rocky (1976),Action|Drama,https://image.tmdb.org/t/p/w500/cqxg1CihGR5ge0i1wYXr4Rdeppu.jpg
3701,1333,M,25,17,3,Alien Nation (1988),Crime|Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/aoNNauHlqGoCzw8HwKDF3TZEI8l.jpg
517,1333,M,25,17,5,Rising Sun (1993),Action|Drama|Mystery,https://image.tmdb.org/t/p/w500/nstOSqjuutx0nbDBom24dGwMTbD.jpg
383,1333,M,25,17,1,Wyatt Earp (1994),Western,https://image.tmdb.org/t/p/w500/51LItgyecu2KMAtIchYogEykCIu.jpg
387,1333,M,25,17,2,"Low Down Dirty Shame, A (1994)",Action|Comedy,https://image.tmdb.org/t/p/w500/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
2006,1333,M,25,17,5,"Mask of Zorro, The (1998)",Action|Adventure|Romance,https://image.tmdb.org/t/p/w500/bdMufwGDDzqu4kTSQwrKc5WR4bu.jpg
1060,1333,M,25,17,5,Swingers (1996),Comedy|Drama,https://image.tmdb.org/t/p/w500/vsctdCbDHApN003Fs3QzJB8Nl9B.jpg
2010,1333,M,25,17,4,Metropolis (1926),Sci-Fi,https://image.tmdb.org/t/p/w500/tOehVz3MhBhzvpvizEnsC8Gylo1.jpg
2019,1333,M,25,17,5,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,https://image.tmdb.org/t/p/w500/8OKmBV5BUFzmozIC3pPWKHy17kx.jpg
1219,1333,M,25,17,5,Psycho (1960),Horror|Thriller,https://image.tmdb.org/t/p/w500/RZepOBpoAHnxopKaDaZJAErLHp.jpg
1222,1333,M,25,17,5,Full Metal Jacket (1987),Action|Drama|War,https://image.tmdb.org/t/p/w500/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg
3918,1333,M,25,17,2,Hellbound,Hellraiser II (1988),https://image.tmdb.org/t/p/w500/wfrZ62b1h1e6Btxp7RO94Xl0e7u.jpg
1097,1333,M,25,17,3,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg
3408,1334,M,50,7,4,Erin Brockovich (2000),Drama,https://image.tmdb.org/t/p/w500/xbMEHLu36LyptPD29FxVTndpYZ1.jpg
1581,1334,M,50,7,2,Out to Sea (1997),Comedy,https://image.tmdb.org/t/p/w500/de3GHQy3TJAVhgF6ys1aWpe5jWK.jpg
2720,1334,M,50,7,1,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,https://image.tmdb.org/t/p/w500/6g5L4lpsQ1jYDJpMn1XGYOGzlar.jpg
1221,1334,M,50,7,5,Godfather,"Part II, The (1974)",https://image.tmdb.org/t/p/w500/ipV6QtfFnrj80Ar2eH24gjSZHir.jpg
2064,1335,M,35,0,3,Roger & Me (1989),Comedy|Documentary,https://image.tmdb.org/t/p/w500/ePVEnKOMtrIfHZ6wQBfWihTvwqD.jpg
2076,1335,M,35,0,5,Blue Velvet (1986),Drama|Mystery,https://image.tmdb.org/t/p/w500/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg
3221,1335,M,35,0,4,"Draughtsman's Contract, The (1982)",Drama,https://image.tmdb.org/t/p/w500/ljeTWR2kowGXijMc8LMuy72ULM3.jpg
3083,1335,M,35,0,5,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,https://image.tmdb.org/t/p/w500/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg
3251,1335,M,35,0,1,Agnes of God (1985),Drama|Mystery,https://image.tmdb.org/t/p/w500/m2QrxkojSmQb9k4DN6qhovDHLwD.jpg
3812,1335,M,35,0,4,Everything You Always Wanted to Know About Sex (1972),Comedy,https://image.tmdb.org/t/p/w500/A1ZNhNd8FV8kCW39OeDelokT0tv.jpg
3685,1335,M,35,0,4,Prizzi's Honor (1985),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/5azGfZXuUFYjYfz6etYOdlyLXwL.jpg
1196,1335,M,35,0,2,Star Wars,Episode V - The Empire Strikes Back (1980),https://image.tmdb.org/t/p/w500/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg
2144,1335,M,35,0,2,Sixteen Candles (1984),Comedy,https://image.tmdb.org/t/p/w500/A3WGCAgJF33kZdlxUdyXHYdbYax.jpg
3897,1335,M,35,0,2,Almost Famous (2000),Comedy|Drama,https://image.tmdb.org/t/p/w500/3rrkyLYbgLj84AYvjhdcJot4JPx.jpg
2523,1335,M,35,0,1,Rollercoaster (1977),Drama|Thriller,https://image.tmdb.org/t/p/w500/dy23SSGZDp3dftzhDvHXOEM6OaN.jpg
2791,1335,M,35,0,3,Airplane! (1980),Comedy,https://image.tmdb.org/t/p/w500/7Q3efxd3AF1vQjlSxnlerSA7RzN.jpg
1230,1335,M,35,0,5,Annie Hall (1977),Comedy|Romance,https://image.tmdb.org/t/p/w500/jj46Biz1WYQZoVZfXxeT9u4XRrS.jpg
596,1337,M,56,17,4,Pinocchio (1940),Animation|Children's,https://image.tmdb.org/t/p/w500/xjoYc9umKoZHTVr2B0uBbn3bCXj.jpg
3159,1337,M,56,17,4,Fantasia 2000 (1999),Animation|Children's|Musical,https://image.tmdb.org/t/p/w500/5m9njnidjR0syG2gpVPVgcEMB2X.jpg
1022,1337,M,56,17,5,Cinderella (1950),Animation|Children's|Musical,https://image.tmdb.org/t/p/w500/j91LJmcWo16CArFOoapsz84bwxb.jpg
1073,1337,M,56,17,4,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/vh5iYhj80l1inSdep61sF8g1S8m.jpg
3928,1337,M,56,17,4,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,https://image.tmdb.org/t/p/w500/ooeceWULFxBqvny6Plvj7K6bnIp.jpg
1129,1338,M,25,0,4,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/yreqWiQ7IOkXWVB2Tz4LJIs7xqA.jpg
147,1338,M,25,0,4,"Basketball Diaries, The (1995)",Drama,https://image.tmdb.org/t/p/w500/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg
3536,1338,M,25,0,4,Keeping the Faith (2000),Comedy|Romance,https://image.tmdb.org/t/p/w500/mCpsrkYgD0XapRnCEuItRqOHse1.jpg
1953,1338,M,25,0,4,"French Connection, The (1971)",Action|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/5A1kg62MmQS5Dm3oo6t1OLu2lCy.jpg
21,1338,M,25,0,4,Get Shorty (1995),Action|Comedy|Drama,https://image.tmdb.org/t/p/w500/r82SdPhg4fnIcLt0ogIjQxqjdcO.jpg
522,1338,M,25,0,5,Romper Stomper (1992),Action|Drama,https://image.tmdb.org/t/p/w500/w5v1la4WQgh5c2faGUDRnMqKmhk.jpg
1259,1339,M,35,18,5,Stand by Me (1986),Adventure|Comedy|Drama,https://image.tmdb.org/t/p/w500/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg
1429,1339,M,35,18,4,Jackie Chan's First Strike (1996),Action,https://image.tmdb.org/t/p/w500/rVUvhpM5mXUYy9KaItE76Ougj8v.jpg
3082,1339,M,35,18,4,"World Is Not Enough, The (1999)",Action|Thriller,https://image.tmdb.org/t/p/w500/wCb2msgoZPK01WIqry24M4xsM73.jpg
1894,1339,M,35,18,1,Six Days Seven Nights (1998),Adventure|Comedy|Romance,https://image.tmdb.org/t/p/w500/fzWrrCzRa16v51TXAUuT6Wendw7.jpg
1544,1339,M,35,18,1,Lost World,"Jurassic Park, The (1997)",https://image.tmdb.org/t/p/w500/xRtGeMm3ETvM5i51HgGzIsN3hhl.jpg
3525,1339,M,35,18,2,Bachelor Party (1984),Comedy,https://image.tmdb.org/t/p/w500/iPzriQUwDNTx7sOJJGi9jXyE7WL.jpg
589,1340,M,25,7,5,Terminator 2,Judgment Day (1991),https://image.tmdb.org/t/p/w500/qvktm0BHcnmDpul4Hz01GIazWPr.jpg
919,1340,M,25,7,4,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,https://image.tmdb.org/t/p/w500/pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg
3081,1340,M,25,7,1,Sleepy Hollow (1999),Horror|Romance,https://image.tmdb.org/t/p/w500/uZNxJW7ygEHizeHOp7Nw9ysf4QJ.jpg
2427,1340,M,25,7,1,"Thin Red Line, The (1998)",Action|Drama|War,https://image.tmdb.org/t/p/w500/seMydAaoxQP6F0xbE1jOcTmn5Jr.jpg
3265,1340,M,25,7,1,Hard-Boiled (Lashou shentan) (1992),Action|Crime,Poster not found
2643,1340,M,25,7,1,Superman IV,The Quest for Peace (1987),https://image.tmdb.org/t/p/w500/vhs3P0JwqzlgfBqhjnCWDEOtDmS.jpg
2699,1340,M,25,7,3,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/lHjpwv1Yv2RcGcTQb4Lc1cKw1y9.jpg
294,1340,M,25,7,1,"Perez Family, The (1995)",Comedy|Romance,https://image.tmdb.org/t/p/w500/jxi3UDHf86kDk5hqJxnpEMzVch2.jpg
459,1340,M,25,7,2,"Getaway, The (1994)",Action,https://image.tmdb.org/t/p/w500/8SvnGUJsr16zUJ2CN7ONX1ZWtZ8.jpg
2881,1340,M,25,7,1,Double Jeopardy (1999),Action|Thriller,https://image.tmdb.org/t/p/w500/lSYMeHoUh9uWX2kXi9Fqe4BX2Ml.jpg
471,1340,M,25,7,5,"Hudsucker Proxy, The (1994)",Comedy|Romance,https://image.tmdb.org/t/p/w500/yWKm4yzRU4hokkbYCJ34vwVwb9R.jpg
475,1340,M,25,7,2,In the Name of the Father (1993),Drama,https://image.tmdb.org/t/p/w500/5HaQacOMOjA2wX1XnwnDd2VaXCf.jpg
490,1340,M,25,7,3,Malice (1993),Thriller,https://image.tmdb.org/t/p/w500/oQoe4eIzDjQSSqGvLgJFjXtEkNv.jpg
673,1340,M,25,7,1,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,https://image.tmdb.org/t/p/w500/mDACFTANR34u6lvucazoYiFJOp7.jpg
2161,1340,M,25,7,1,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,https://image.tmdb.org/t/p/w500/lWJC8om086h01f0CMGR9ombdpnI.jpg
2183,1340,M,25,7,2,"Man Who Knew Too Much, The (1956)",Thriller,https://image.tmdb.org/t/p/w500/gy8YBRjCQRIT9x9G9F5fpnFD4xw.jpg
1385,1340,M,25,7,2,Under Siege (1992),Action,https://image.tmdb.org/t/p/w500/sGcDltZ2aUgLV7oFxGlpO1oGmc0.jpg
2193,1340,M,25,7,1,Willow (1988),Action|Adventure|Fantasy,https://image.tmdb.org/t/p/w500/d9xEILdvVRX8ZgFwPDbco6kKSaS.jpg
122,1340,M,25,7,2,Boomerang (1992),Comedy|Romance,https://image.tmdb.org/t/p/w500/jMFF63UyJdCsFEONc2qrLLwBY9s.jpg
1754,1340,M,25,7,4,Fallen (1998),Action|Mystery|Thriller,https://image.tmdb.org/t/p/w500/ca9341N5crOnOCPhCJhQu0iYcTb.jpg
1762,1340,M,25,7,1,Deep Rising (1998),Action|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/iYMcABrHJhAsAHEUV1WsKQ8VMwG.jpg
308,1340,M,25,7,1,Three Colors,White (1994),https://image.tmdb.org/t/p/w500/cTvIvblms2p4cEPT4lnJWTYG3DC.jpg
3526,1340,M,25,7,3,Parenthood (1989),Comedy|Drama,https://image.tmdb.org/t/p/w500/e51tNNQBJpJi9xkyuj0QFhyBcz7.jpg
2726,1340,M,25,7,4,"Killing, The (1956)",Crime|Film-Noir,https://image.tmdb.org/t/p/w500/m2zXTuNPkywdYLyWlVyJZW2QOJH.jpg
196,1340,M,25,7,1,Species (1995),Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg
3700,1340,M,25,7,2,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/woSsOJmx8lBD14wA4Jlmf4DrJXc.jpg
1962,1340,M,25,7,2,Driving Miss Daisy (1989),Drama,https://image.tmdb.org/t/p/w500/iaCzvcY42HihFxQBTZCTKMpsI0P.jpg
1037,1340,M,25,7,1,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/1VLqWcel87oYVmN383FgSH0mCTY.jpg
42,1340,M,25,7,2,Dead Presidents (1995),Action|Crime|Drama,https://image.tmdb.org/t/p/w500/wRLepMZoUCwjLFb1WSbuUT6uVWR.jpg
377,1340,M,25,7,5,Speed (1994),Action|Romance|Thriller,https://image.tmdb.org/t/p/w500/n70H9pmMzA8QNtd08E6knF6TjFl.jpg
379,1340,M,25,7,2,Timecop (1994),Action|Sci-Fi,https://image.tmdb.org/t/p/w500/bgxP6ws8ErBiarnb4S93vv0lkf4.jpg
1991,1340,M,25,7,2,Child's Play (1988),Horror,https://image.tmdb.org/t/p/w500/tiGJO2QHEqZcq5cPNGmqViswzpy.jpg
1059,1340,M,25,7,1,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,https://image.tmdb.org/t/p/w500/eLf4jclPijOqfEp6bDAmezRFxk5.jpg
1998,1340,M,25,7,1,Exorcist II,The Heretic (1977),https://image.tmdb.org/t/p/w500/bl6nSPcyqz6xD2Igd2VQvz8qWo0.jpg
1999,1340,M,25,7,1,"Exorcist III, The (1990)",Horror,https://image.tmdb.org/t/p/w500/bl6nSPcyqz6xD2Igd2VQvz8qWo0.jpg
383,1340,M,25,7,2,Wyatt Earp (1994),Western,https://image.tmdb.org/t/p/w500/51LItgyecu2KMAtIchYogEykCIu.jpg
1203,1340,M,25,7,3,12 Angry Men (1957),Drama,https://image.tmdb.org/t/p/w500/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg
541,1340,M,25,7,4,Blade Runner (1982),Film-Noir|Sci-Fi,https://image.tmdb.org/t/p/w500/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg
1089,1340,M,25,7,5,Reservoir Dogs (1992),Crime|Thriller,https://image.tmdb.org/t/p/w500/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg
1097,1340,M,25,7,5,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg
1246,1340,M,25,7,2,Dead Poets Society (1989),Drama,https://image.tmdb.org/t/p/w500/hmGAF5NDoYB6S39UONevjHCESOI.jpg
3940,1341,M,18,7,1,"Slumber Party Massacre III, The (1990)",Horror,https://image.tmdb.org/t/p/w500/rtwbZi9dIs9pcTi2pQFtLxUUonB.jpg
3663,1341,M,18,7,1,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/6bcRspKbsM21HqLcxIBANbts3X7.jpg
2167,1341,M,18,7,5,Blade (1998),Action|Adventure|Horror,https://image.tmdb.org/t/p/w500/fU7p6paKaMI0bXNlOmdw5yywp4d.jpg
842,1341,M,18,7,5,Tales from the Crypt Presents,Bordello of Blood (1996),https://image.tmdb.org/t/p/w500/aKkUQ0Zd9TFlqfcMMHFKQBB15wZ.jpg
2793,1341,M,18,7,5,"American Werewolf in Paris, An (1997)",Comedy|Horror,https://image.tmdb.org/t/p/w500/1NUOprbP7LLfKPArLJY7wziUiHT.jpg
377,1342,M,35,0,4,Speed (1994),Action|Romance|Thriller,https://image.tmdb.org/t/p/w500/n70H9pmMzA8QNtd08E6knF6TjFl.jpg
2053,1343,M,35,14,3,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/iLWZJAIcSqthsmJ3pMbtiE9Ap6N.jpg
3037,1343,M,35,14,5,Little Big Man (1970),Comedy|Drama|Western,https://image.tmdb.org/t/p/w500/pLvUVqadEI9cPrRlTru6ee71EWU.jpg
3072,1343,M,35,14,4,Moonstruck (1987),Comedy,https://image.tmdb.org/t/p/w500/2mnVWpvsHEHHnfvLn1NXYVvBGl5.jpg
3089,1343,M,35,14,5,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,https://image.tmdb.org/t/p/w500/uIieYz7UmOwzh8O3tscOvdsYit8.jpg
2683,1343,M,35,14,5,Austin Powers,The Spy Who Shagged Me (1999),https://image.tmdb.org/t/p/w500/5uD4dxNX8JKFjWKYMHyOsqhi5pN.jpg
1179,1343,M,35,14,4,"Grifters, The (1990)",Crime|Drama|Film-Noir,https://image.tmdb.org/t/p/w500/1JpX0trOS76QRnnAltzQjJgAQ02.jpg
1333,1343,M,35,14,4,"Birds, The (1963)",Horror,https://image.tmdb.org/t/p/w500/cqcBmUvip0CWiYIKaPyBbvBEnac.jpg
2346,1343,M,35,14,5,"Stepford Wives, The (1975)",Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/ygr0Wlmm1KmE16TUefNitIscVBG.jpg
2355,1343,M,35,14,5,"Bug's Life, A (1998)",Animation|Children's|Comedy,https://image.tmdb.org/t/p/w500/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg
3359,1343,M,35,14,5,Breaking Away (1979),Drama,https://image.tmdb.org/t/p/w500/k7b5GsVJK1hfdwoYqcczN9pBba6.jpg
1952,1343,M,35,14,5,Midnight Cowboy (1969),Drama,https://image.tmdb.org/t/p/w500/ckklq45UxUkwgHve9xItXqXr06r.jpg
3704,1343,M,35,14,3,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,https://image.tmdb.org/t/p/w500/jJlxcEVVUHnrUeEkQ0077VeHQpb.jpg
1964,1343,M,35,14,5,Klute (1971),Drama|Mystery,https://image.tmdb.org/t/p/w500/tVyINAsNGSgD1OIstqwCcs7wyGH.jpg
1968,1343,M,35,14,5,"Breakfast Club, The (1985)",Comedy|Drama,https://image.tmdb.org/t/p/w500/vSqk5BeQ1HvP9wq0rWZyWqiwXeF.jpg
2011,1343,M,35,14,5,Back to the Future Part II (1989),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg
2023,1343,M,35,14,3,Godfather,"Part III, The (1990)",https://image.tmdb.org/t/p/w500/ipV6QtfFnrj80Ar2eH24gjSZHir.jpg
2291,1344,F,25,9,4,Edward Scissorhands (1990),Drama|Romance,https://image.tmdb.org/t/p/w500/e0FqKFvGPdQNWG8tF9cZBtev9Em.jpg
2348,1344,F,25,9,3,Sid and Nancy (1986),Drama,https://image.tmdb.org/t/p/w500/wHzCbMCfipDJ38GW5IyBTWDflMz.jpg
1097,1344,F,25,9,4,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,https://image.tmdb.org/t/p/w500/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg
496,1345,F,25,2,1,What Happened Was... (1994),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/mke5aNX5cT6JIWk2ER4ng9dGNNL.jpg
2302,1345,F,25,2,4,My Cousin Vinny (1992),Comedy,https://image.tmdb.org/t/p/w500/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg
1517,1345,F,25,2,4,Austin Powers,International Man of Mystery (1997),https://image.tmdb.org/t/p/w500/5uD4dxNX8JKFjWKYMHyOsqhi5pN.jpg
2396,1345,F,25,2,5,Shakespeare in Love (1998),Comedy|Romance,https://image.tmdb.org/t/p/w500/xeRom2aQmB7aVp3ft5O7UcRI2AO.jpg
1747,1345,F,25,2,5,Wag the Dog (1997),Comedy|Drama,https://image.tmdb.org/t/p/w500/nA9vfJLJSYjvYsjfzFqi9z1tPrt.jpg
1903,1345,F,25,2,4,Hav Plenty (1997),Comedy,https://image.tmdb.org/t/p/w500/vJutTuVdm5XxL3ixMFqw2o0AS8C.jpg
21,1345,F,25,2,5,Get Shorty (1995),Action|Comedy|Drama,https://image.tmdb.org/t/p/w500/r82SdPhg4fnIcLt0ogIjQxqjdcO.jpg
351,1345,F,25,2,4,"Corrina, Corrina (1994)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/xuEubxRGut2Yh118RyNa6ruXXCp.jpg
3578,1346,M,35,20,2,Gladiator (2000),Action|Drama,https://image.tmdb.org/t/p/w500/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg
593,1347,F,18,1,5,"Silence of the Lambs, The (1991)",Drama|Thriller,https://image.tmdb.org/t/p/w500/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg
